text,y_true,y_pred,conf,correct
"যেটাকে বললেন যে এত কম দামে কি ভাবে দিচ্ছে এত আইটেম , সেটাকে একনিমিক্স এর ভাষায় ইকোনমি অফ স্কেল বলে ",1,0,0.45544186,False
খরচ নির্ভর করে কোন সিজনে যাচ্ছেন এবং টিমে কতোজন আছে তার উপর । আমাদের 18000 টাকা করে পড়েছিল । তখন হোটেল ভাড়া ছিল 3000 রুপি । সেই সেম হোটেল এখন 5500 রুপি ভাড়া,1,0,0.5165411,False
এমন কথাটা শোনে কলিজা জোড়ে গেল,1,0,0.38235462,False
কলকাতার হোটেল এর খাবার দেখলে মনে হয় তারা কাস্টমার এর পেট র মন ফুল না করে ছাড়বে না । আর বাংলাদেশ এর হোটেলগুলিতে কতটা কম দিয়া টাকা বেশি নেয়া যায় সেটার প্রতিযোগিতা চলে,1,0,0.40755454,False
পুলিশ ভাইকে আমার পক্ষ থেকে হাজারো ছালাম,1,0,0.36985913,False
নুরা পাগলা খেপেছে ছাএলীগের বাঁশ ঢুকেছে,1,0,0.5837525,False
"ভাইয়া বাংলাদেশ থেকে ভুটানের , হোটেল কিবাবে , বোকিং করতে হয় , যদি জানাতেন ",1,0,0.53108424,False
"আমারও একটা কলিজার টুকরা মা আছে ওর বয়স ২ বছর ও হয় নি , কিনতু এখনি আমার জন্য পাগল বাবা ছাড়া কিছুই বুঝে না , মহান আল্লাহর কাছে লাখ লাখ শুকরিয়া আমাকে কন্যা সন্তান দান করার জন্য , দোয়া করবেন আমার ছোট মা এর জন্য ",1,0,0.35649815,False
"লটারির এই ধুকাবাজি বন্ধ করা দরকার , সরল সাধারণ মানুষকে লোভ দেখিয়ে এক শ্রেণীর মহল টাকা লোটে নিচ্ছে , যমুনা টিভিকে ধন্যবাদ সংবাদটি দেখাবার জন্যে ",1,0,0.5012606,False
খুলনা যেয়ে খুলনার ঐতিহ্যবাহি খাবার গুলা খেয়ে দেখতে পারেন,1,0,0.4778548,False
এভারিস মিডিম পর্যায়ে খরচ টা কেমন হবে ? একটা ধারনা দিবেন কি,1,0,0.5640506,False
ভাই হাতির চাদাবাজি দুই জনকে মানে দুই হাতিকে দরলো,1,0,0.46803582,False
চুরিকে প্রাধান্য না দিয়ে চুরি করার পিছনের গল্পটাকে আমলে নেয়া উচিৎ । তাই হয়েছে । এটা খুব পজিটিভ একটা ব্যাপার । ভাল লাগছে ,1,0,0.35770094,False
শিক্ষার্থীদের দাবায়ে রাখতে পারবা না এটা তার নজিরবিহীন প্রমাণ । একা একা সব শিক্ষাপ্রতিষ্ঠানে রাজনীতি বন্ধ করা হোক,1,0,0.5608493,False
ভাই ধীরে ধীরে খান গলায় আটকাইতে পারে,1,0,0.65324724,False
না । ভুটানের বর্ডারে গেলেই ইন্সট্যান্ট ভিসা পেয়ে যাবেন । তবে আপনি যদি বাংলাদেশি হন তাহলে ইন্ডিয়ার ট্রান্সজিট ভিসা না থাকলে ভুটান যাওয়া যাবে না ( যদি বাই রোডে যান ),1,0,0.4182783,False
"দাদা আপনি এতো খান , যা দেইখাই পরানের ভিতর হুটোপুটি , ছোটাছুটি লাইগ্গাযায় , বড়োই আফসোস হয় , যদি আপনার লগে যাওন যাইতো , তাহলে কিনা হইতো ",1,0,0.35814527,False
"নিজের যদি প্রাইভেট কার থাকে , তাহলে বাঘাইহাট থেকে সাজেক যেতে পারবো ",1,0,0.4859754,False
38 মিনিট একটুও না টেনে পুরাটা দেখে ফেললাম । ইউটিউবে টিউটোরিয়াল ছাড়া আর কোন ভিডিও এত লম্বা সময় টানা দেখা হয়নাই,1,0,0.40843472,False
রাখে আল্লাহ মারে কে । আল্লাহ্ পাক বাঁচিয়েচেন এটাই সত্য,1,0,0.37113604,False
আমি ৮৯ কেজি ছিলাম এখন ৭৮ কেজি ! আমি প্রত্যেকদিন কিছু না করলেও দশ প্রকারের দশটা করে পুশআপ দেই ! আমি আপনাদের পুশ আপেরেই উপদেশ দিব !,1,0,0.38032714,False
এই রকম বিস্বাদ রান্না জীবনে প্রথম খাওয়া হলো,0,1,0.409494,False
দেশ টার ভিতরে চোর আর বাটপারে বরে গেলো,1,0,0.5629557,False
"আপনি বুঝতে পারছেন তো , তাইলেই হলো , দোষ বের করার চেষ্টা না করি , পজেটিভলি নেই জিনিস গুলো ",1,0,0.37403047,False
"বাংলাদেশের রেস্টুরেন্টের ভিডিও দেখতে আগ্রহী , কারণ বাংলাদেশ কখনই যাওয়া হয়নি ",1,0,0.49613863,False
গোপালগঞ্জ জেলার সদর উপজেলার উলপুর বাজারে ও ১ টাকার শিংগাড়া পাওয়া যায়,1,0,0.52871865,False
"ভাই আমাকে আপনার সহকারি হিসেবে রাখবেন , অথবা ? পিলিজ ভাই ",1,0,0.46845272,False
আমি একসময় এই দোকান থেকে অনেক বার নাস্তা করেছি,1,0,0.502354,False
"হোটেল কি সবসময় পাওযা যায় না সমস্যা হয় , এখন কেমন হতে পারে ",1,0,0.4393368,False
বাদশা ভাই এর জীবন কাহিনীর মত,1,0,0.4054589,False
২৭ বার বার্বিকিউ নেশন এ গেছি,1,0,0.61483514,False
"ভাইয়া , এখানে সব রাতের শ্রমজীবী মানুষরা খায় । উনি রেগুলার মাংস এবং মাথার মাংস মিক্স করে রান্না করেন । লোকটাকে আমি অনেক আগে থেকে চিনি , উনি ভেজাল করেন না ",1,0,0.37372595,False
"চট্টগ্রাম বিশ্ববিদ্যালয় ক্যাম্পাসে এলে অবশ্যই এখানকার ফুচকা খেয়ে দেখবেন.তিনটা দোকান আছে.মামার ফুচকা , সিরাজ মামার ফুচকা , মতলব স্টোরের ফুচকা.অসাধারণ বানায়. ",1,0,0.38595718,False
মিরপুর 11নম্বর বড় মসজিদ থেকে বের হয়ে আসতে অনেক বেশির মজার শিক কাবাব পাওয়া যায় দাম মাঝারি ধরনের হয়,1,0,0.37799755,False
"চট্টগ্রাম বিশ্ববিদ্যালয় ক্যাম্পাসে এলে অবশ্যই এখানকার ফুচকা খেয়ে দেখবেন । তিনটা দোকান আছে । মামার ফুচকা , সিরাজ মামার ফুচকা , মতলব স্টোরের ফুচকা । অসাধারণ বানায় ",1,0,0.40132296,False
"মজার ব্যাপার হল কোনো মেয়ে যদি কোনো ছেলের প্রেমে পড়ে , তারপরও সে ছেলেটিকে ভাইয়া সম্বোধন করে । ছেলেরা একদমই মাইন্ড করে না । তবে কোনো ছেলে যদি কোনো মেয়ের প্রেমে পড়ে , তাহলে সে আপু বলা বন্ধ করে দেয় । এতে মেয়েটি ছেলেটির মনের কথা বুঝতে পারে ",1,0,0.4110202,False
"কম বাজেটে ভালো ক্যামেরা পাওয়া কঠিন । বাজেট কম হলে মোবাইল কিনে ভিডিও করেন , এটাই বেস্ট ( আমি মনে করি ) ",1,0,0.41915062,False
"প্রতি সপ্তাহে আপনার ভিডিও এর জন্য অপেক্ষা করি যে কখন নতুন ভিডিও আসবে । খাবারের সাথে আপনি যেরকম উদাহরণ / উপমা দেন , তখন মনে হয় মুখে ঐ খাবারগুলো লেগে আছে ! অনুভূতিটা ঠিক সেরকম কাজ করে । আশা করছি সামনে ঢাকার বাইরের সুস্বাদু এবং ঐতিহ্যবাহী খাবারগুলো আপনার চ্যানেলে নিয়মিত পাবো ",1,0,0.41035333,False
"খাওয়ার পর ভালো মন্দ লাগার কোনো মন্তব্য করলেন না উনি , মনে হয় সচেতন ভাবেই ",1,0,0.36517695,False
তাহলে পৃথিবীর বুকে আল্লাহকে অমান্য করার কোনোও ইহুদিও থাকবেনা ❤ যে যার আমলনামা অনুযায়ী আখিরাতে বসবাস করবে ,1,0,0.36901352,False
দন্যবাদ পুলিশ অফিসার সেইসাথে স্বপনকে,1,0,0.43873614,False
আমার ও ভাই তোমার মোতো ঽয়ে ছে ,0,1,0.3627345,False
"এগুলা বাদ দিয়ে নাটোর আসেন , গরুর গোস্ত আর মেহমান দাড়ি গুলা দেখবেন হোটেল গুলার , বাসার কাছের গুলায় গিয়ে লাভ নেই ",1,0,0.40846857,False
কিন্তু রাজনীতির কারণে ক্রিকেট আজ হারিয়ে যাচ্ছে । ভাল খেলোয়াড়রা সুযোগ পাচ্ছে না ,1,0,0.726662,False
আপনার মত সাংবাদিক ভাইরা থাকতে এইসব ফুলিস থাকবে না এরা অচিরে হারিয়ে যাবে আবদুল্লাহ তুহিন ভাই একজন খাটি মানুষ খাটি সাংবাদিক,1,0,0.4722918,False
আর এত খেয়ে একটু পান খাবেন না ? লাভলেন বা লালখান বাজারে গিয়ে একটা ২০ অথবা ৩০ টাকা দামের পান ঢুকিয়ে দিবেন,1,0,0.40481734,False
গুহার ব্যাপারটা তখন মনে ছিল না ! তবে বর্ডারের ব্যাপারটা মনে ছিল । কিন্তু বর্ডারের ভিতরে ভিডিও করা উচিত না । তাই করিনি । সুন্দর মন্তব্বের জন্য ধন্যবাদ :,1,0,0.38590708,False
টুরিস্ট ভিস করতে যে যে ডকুমেন্ট লাগে তার সাথে আর 2 টা ডকুমেন্ট বেশী লাগে । 1 ) ঢাকা - বুড়িমারী - ঢাকা রিটার্ণ বাস টিকিট এবং 2 ) ভুটানের হোটেল বুকিং,1,0,0.5297892,False
বাংলাদেশের প্রতিটি পাবলিক ভার্সিটির একি হাল,1,0,0.379828,False
আমরা ৩০০ থেকে ৫০০ টাকা চাইনিজ খেয়ে ভাল বলি আর ৩০ টাকায় গরিবের পরিশ্রমের এই খাবার খারাপ বলার কোন ভাষাই নাই,1,0,0.4214518,False
আমি শুনেছি সৌরভ গাঙ্গুলির পূর্ব পুরুষের বাড়ি ছিল বর্তমান বাংলাদেশের কুমিল্লা জেলার দাউদকান্দি উপজেলায়,1,0,0.56568605,False
কবিরাজি টা ইন্টারেস্টিং লাগছে,1,0,0.44694534,False
"রোস্টের ঝোলটা কিন্তু সব আইটেমের সাথে খাওয়ার জন্য সার্ভ করা হয় । কাচ্চি , বিরিয়ানী বা খিচুরীর সাথে নিলে টেস্ট আরো বেশী হত । আর খাবারের ড্রাইনেসটাও থাকত না ",1,0,0.3833469,False
পেট ভোরে খাওয়ার পর ও আপনার ভিডিও দেখলে আবার খিদে পেয়ে যায়,1,0,0.3684505,False
"ফাহিম ভাই , দয়া করে চেহারার দিকে একটু নজর দিন ",1,0,0.36396396,False
"সবগুলোই আমার প্রিয় খাবাররে ভাই , দেশে আসলে যাব ওনার হোটেলে ",1,0,0.43540755,False
ঠিক আসল খরচ কত টাকা লাগসে প্লিজ জানাবেন । আমাকে সাহায্য করুন,1,0,0.4906856,False
দেশে থাকতে কতবার খেয়েছি পাচঁ ভাই রেষ্টুরেন্টে হিসাব নেই । এখন বিদেশে থাকায় আর খাওয়া হচ্ছে না,1,0,0.5161801,False
"আমাদের বাংলাদেশ এর বান্দরবান , রাংগামাটি , খাগড়াছড়ি মতন এই রাস্তা গুলো ",1,0,0.43317345,False
অফ সিজনে ফিলিপিন্সের ভিডিওগুলো দিয়েন,1,0,0.59287584,False
অনেকে টাকা নিয়েই যায় । তবে টাকা নেয়াটা বৈধ না,1,0,0.40240562,False
"অসাধারন দাদার বাড়ি , মন্ডল জুয়েলার্স , নজিপুর বাজার নওগাঁ , ০১৭১৮০৭৪১৫৮ ",1,0,0.5050009,False
সকল কলেজ বার্ছিটি থেকে ছাত্র রাজনিতি বন্ধ করে হবে,1,0,0.5245686,False
দেখে তো খেতে ইচ্ছা হচ্ছে । দেশে থাকলে চলেই যেতাম খেতে,1,0,0.3387253,False
পাপন তো দেখছি দোগলা ব্যক্তি । যেন দোমুখো সাপ । একমুখে রাম নাম আরেক মুখে রাজ্যের গালি । লোকটার প্রতি শ্রদ্ধা হারিয়ে ফেললাম,0,1,0.35503557,False
"ভাইয়া , কিছুই বরার নাই ",1,0,0.49576643,False
"ভাই একজনের টোটাল কত টাকা খরচ হবে বলবেন প্লিজ আমার ইচ্চা ওখানে যাওয়ার , আমি সৈদি থেকে এশেই যাবো ",1,0,0.3969709,False
ভাই আপনার খরব আমার খুভ বালো লাগে,1,0,0.38914648,False
"দেখেই খেতে ইচেছ করছে । লোকেশনটা জানাবেন , দেশে আসলে খেতে চাই ইনশা আল্লাহ্ ",1,0,0.36901233,False
মাইক্রোফোনের শক্তি বেড়ে গিয়েছে ইদানিং । শ্বাস নেবার শব্দও পারলে শুনিয়ে দেয়,1,0,0.37176064,False
একমাত্র আল্লাহ চাইলেই হবে আল্লাহ সব ক্ষেত্রেই সব ক্ষমতার উপর ক্ষমতাবান ইনশাআল্লাহ আগুন বন্ধ হয়ে যাবে,1,0,0.4096161,False
বাংলাদেশের কোচ হিসেবে দাদাকে দেখতে চাই,1,0,0.38147938,False
"এইটা না হয় হলো ! কিন্তু , যেখানে সরাসরি সারচ দিয়ে পর্ণ দেখা যাচ্ছে , সেখানে পৃথিবীর শিশুদের মানসিক স্বাস্থ্য এর কথা কে ভাববে ",1,0,0.5040689,False
আজকের ভিডিও টা সেইরকম এর হইসে,1,0,0.4126794,False
"এইটা না হয় হলো ! কিন্তু , যেখানে সরাসরি সারচ দিয়ে পর্ণ দেখা যাচ্ছে , সেখানে পৃথিবীর শিশুদের মানসিক স্বাস্থ্য এর কথা কে ভাববে ",1,0,0.5040689,False
১২০ টাকায় ৬ টা মাংসের টুকরো,1,0,0.56986856,False
খাওয়ার সাউন্ড থম থম আওয়াজ,1,0,0.4079745,False
ভাল লাগলো আমি ওমান থেকে ? দেখলাম,1,0,0.3952085,False
আজকে আপনাকে আর ভাবি কে টিএসসি তে দেখলাম । হেঁটে যাচ্ছেন ,1,0,0.4617893,False
"আর একটা কথা , আপনার জনপ্রিয়তা এপার বাংলায় যেভাবে বাড়ছে , তাতে এখানে সিনেমায় নাটকে অভিনয় করলে হল ভরা দর্শক হবেই । ইচ্ছা রইলো আপনাকে এখানকার পর্দায় দেখার ",1,0,0.37351474,False
তার মানে টেন্ডুলকারের থেকেও বড়,1,0,0.44352734,False
সাইফুল ভাই এতো দিন কোথায় ছিলেন,1,0,0.5339578,False
বড় শিল্পী হয়ে উঠো রানা ,1,0,0.36417368,False
ইলিশ মাছের ওজন কত সে বিষয়ে কোন তথ্য নেই । আমার তো মনে হয় মাছ দুই কেজির হলে খেতে ভালো লাগে । যাইহোক কিছু ধারণা করা গেল সেই জন্য ধন্যবাদ,1,0,0.41794014,False
৫ ওয়াক্ত নামাজ পড়ুন নিয়মিত ভাবে । পেটে চর্বি জমবে না,1,0,0.33926687,False
এর চেয়ে আমার মখলেস মামার চটপটির দোকান ভাল,1,0,0.39172038,False
ছাএরা চাইলে সব কিছুই পারে । এটাই তারই প্রমাণ ,1,0,0.4731758,False
লাল পিঁপড়ের কামড় তো অনেক ভালোই ছিল । এডিস মশা না থাকলেই হল ,0,1,0.3938205,False
এলিফেনট রোড মামুন বিরিয়ানিটার রিভিউ করা যায় কম দামে বেস্ট কাচিচ ,1,0,0.7200083,False
আমি আপনার সাথে কথা আলতে চাই,1,0,0.60614365,False
কাটাখালির কালাভুনা অবশ্যই ট্রাই করবেন ,1,0,0.45229492,False
শহরের অলিগলির সব খবর আমার জানা ,1,0,0.5842211,False
ভাইয়া আমি উত্তরায় থাকি আমি ছিনুক খাব কোথায় পাব উত্তরার কোন রেস্টুরেন্টে,1,0,0.48367384,False
"ভাই , আমি আগে কখনো যাইনি । এই জন্যই জানতে চাইছিলাম যে , ইমিগ্রেশনের সময় কি ডক্টর এ্যাপয়েনমেন্ট লেটার দেখতে চায় কিনা । কারণ যেহেতু এটা মেডিকেল ভিসা , তাই ",1,0,0.45167893,False
রেস্টুরেনটে কলাপাতার উস ! বাংলাদেশে এমন টা হলে লোকে হাসবে খাবেকি…তবে কালচারাল একটা বেপার আছে যা ২ বাংলায় ২ রকম ভারতীয় দের জন্য ইলিশ ও খিচুরির দাওয়াত রইল…,1,0,0.3683047,False
আমার পরিচিত একজন চেন্নাইতে যাবে কিন্তু উনি ইংরেিজীতে এবং হিন্দিতে বলতে এবং বুঝতে পারে না । তাহলে কি করবে । আপনিার কি কোন লোক আছে চেন্নাইতে,1,0,0.44650942,False
সরকার হঠাৎ করে এমন কিছু কাজ করতেছে চমকে উটার মত । আমাদের আইন শৃঙ্খলা বাহিনী কি আগে জানত না মনে করেন ? পুলিশ টিকই জানত তাদের মাস শেষে মাসোয়ারা দেওয়া হত তাই তারা নিরব,1,0,0.42766938,False
ভাই আপনি তো শুকায়ে গেলেন,1,0,0.5555064,False
সম্পুর্ণ কৃতিত্ব টা আসলে সিকিউরিটি গার্ডের সে না ধরতে পারলে হয়ত এত কাহিনী হত না ,1,0,0.3916363,False
পাপন ও জড়িত আছে । ওই সালাকে গ্রেপ্তার করা হউক ,1,0,0.5306614,False
"এই রানা কে "" ক্ষণিকের ভাইরাল "" হতে দেওয়া যাবে না ",1,0,0.5644567,False
ক্যামেরাম্যানকে আরো কেয়ারফুল হতে হবে,1,0,0.39576575,False
কেচিতে ধার নাই আমি এক টা কেচি দেই হা হা হা,1,0,0.3701294,False
ভাই দক্ষ ক্যামেরাম্যান হইলো ভাবি,1,0,0.40630245,False
আমরা চাই আদনান ভাইয়ের বিডি ও তে । উনি খাওয়া শুরুর আগে বিসমিল্লা টা বলে শুরু করে,1,0,0.38219857,False
"আমি মাননীয় প্রধানমন্ত্রীকে বলবো আপনি সর্বপ্রথম বাংলাদেশকে ঘুষ মুক্ত বাংলাদেশ ঘোষণা দেন , তবেই আমাদের দেশ সামনের দিকে এগিয়ে যাবে ",1,0,0.36608058,False
ভাই উত্তরার ভাগ্যকূল এ আসেন,1,0,0.42045206,False
"ভাই এসব লটারীর ধান্দা বন্ধ করা দরকার সরকার ও জনগন একসাথে মিলে , এসো সবাই ঐক্য বদ্ধ হই ",1,0,0.38150555,False
নাহলে কেমনে মিরপুরের শিয়ালবাড়ীর বাদশাহী কাচ্চি কে আপনে পচিটিভ রিভিউ দেন,1,0,0.4069142,False
"ভাই , আপনার ভ্লগ চ্যানেলে বিভিন্ন বিষয়ে ভিডিও আপলোড করতে পারেন । যেমনঃ শপিং , ফ্যাশান সচেতনতা , ফর্মালি কথা বলার ধরণ , থিয়েটারের বেসিক আর্ট , যেসব জায়গায় ট্যুরে যান , সে জায়গাগুলোর ইতিহাস ইত্যাদি ",1,0,0.5074878,False
পাচ ভাইতে খাইছেন টা কি ? ৭ জন খাইলে ৩০০০ টাকার বেশি বিল কখনোই আসা সম্ভব না । আর আপনি খাইছেন ৫০০০ টাকার খাবার,1,0,0.4225713,False
"এটা , কোন , যায়গা ভাই , বাংলাদেশে এখনো , কি এই রকম মানুষ আছে বিশ্বাস হয় না , এখনো কি এইরেটে খাবার দেয় আশাকরি জানাবেন ",1,0,0.39012638,False
তাওমিদ ভাই অাপনার জন্য ভয় হয় । ইমরুল কায়েসকে নিয়ে রির্পোট করায় সময় টিভির সাংবাদিককে হেনস্তা করছে বিসিবি । অার অাপনি অাজকে লোকমানের বিরুদ্ধে রির্পোট করছেন অাপনার সাথে অাবার কি ধরনের অাচরন করে তা চিন্তার বিষয়,1,0,0.42418373,False
"‌জিভ , টাগড়া সব কিছু অসার হ‌য়ে যায় সেই কষ্টকর অনুভূ‌তিটা ফিল করতে ভালবা‌সি ",1,0,0.34783354,False
ভাই আপনি দিনে দিনে এতো সুকিয়ে যাচছেন কেন,1,0,0.5608059,False
"আপনার এ কথাটা আমিও মানি যে , টাকা দিয়ে সব আন্তরিকতা পাওয়া যায় না ",1,0,0.37368026,False
"ঝাল কমানোর জন্য , সবাই সমান ঝাল খেতে পারেনা ",1,0,0.42050463,False
"উওরটা আমিও পেরেছি , তবে ৮-১০ সেকেন্ড সময় লেগেছে  ",1,0,0.4460843,False
এখন আমি যদি বাই রোডএ যাই তাহলে কি আমার ইন্ডিয়ান ভিসাতে কোন সমস্যা হতে পারে,1,0,0.47961625,False
নাটক করলে যে টাকা ইনকাম করে ইউটিউবে এখন এর চেয়ে বেশী ইনকাম করা কোন ব্যাপারই না,1,0,0.42492777,False
"ভাই এতো খাবার গুলো কি বিক্রি হয় ? নাকি খাবার গুলো বাসি হয় , ? এতো আইটেম দেখে মাথা ঘুরছে । টেষ্ট কেমন ",1,0,0.43885863,False
"এই খাবার গুলা বানাতেও যেমন কস্ট ঠিক তেমনি এই জিনিস গুলো এই পর্যায়ে আসতেও অনেক মানুষের শ্রম , কস্ট রয়েছে ",1,0,0.39778227,False
নিয়ম মত চললে কোন প্রকার মেদ বা অসুস্থ হবার কোন লক্ষন থাকবে আমার মনে হয়,1,0,0.5052083,False
"আপনাদের পরামর্শ নিয়ে এগিয়ে যেতে চাই , এই ছেলেটাকে নিয়ে কিছু একটা করতে চাচ্ছি ",1,0,0.39890763,False
আপনাকে কয়েকবছর আগে একরকম দেখেছি,1,0,0.4267166,False
কিছুকিছু নতুন নতুন খাবার দেখলাম,1,0,0.45756048,False
"এতো এতো ফুড ভ্লগার রিভিয়ার রে দেখি , কিন্তু আপনি তো আপনিই ",1,0,0.37477726,False
এই গানে লুকিয়ে আছে লক্ষ্য লক্ষ্য পথ শিশুর জিবনের গল্প,1,0,0.49051145,False
কেমন কথা ঠিকানা নাই । বটতলা । হায়রে বোধ,1,0,0.4199172,False
"আমি মাননীয় প্রধানমন্ত্রীকে বলবো আপনি সর্বপ্রথম বাংলাদেশকে ঘুষ মুক্ত বাংলাদেশ ঘোষণা দেন , তবেই আমাদের দেশ সামনের দিকে এগিয়ে যাবে ",1,0,0.36608058,False
"দেশ পরিস্কার করতে পুলিশের 24 ঘন্টাই যথেষ্ট , শুধু এটাই বললাম ",1,0,0.42667675,False
আশরাফুল তো আর পাপনের খাতিরের মানুষ বা দলীয় লোক না যে আশরাফুল কে ছাড় দিয়ে কথা বলবে পাপন,1,0,0.401628,False
কলকাতা থেকে পাওয়া যাবে । তবে অনেক আগে থেকে কেটে রাখতে হবে । ওখানে গিয়ে কাটলে ফরেন কোটা দরকার হবে,1,0,0.40317604,False
না ভাই আপনার ভিডিও দেখা যাবে না । আপনার ভিডিও দেখে আমার ও খাই তে ইছা করে,1,0,0.5504615,False
"আর নোটিফিকেশন আসছে না দেখে থাকাও সম্ভব না , দেখতে তো ভালোই লাগে কিন্তু লোভও লাগে ",1,0,0.486949,False
বাংলাদেশের যতগুলো ইউটিউবার আছে খাবার নিয়ে ভিডিও বানায় তাদের থেকে আপনি আলাদা,1,0,0.53320384,False
আমার মতে ঢাকায় এ রকম 10 টি আবাসিক হোটেলের লাইসেন্স দেওয়া হোক যাতে করে আর আমাদের মা বোন শিশু দের ওপর ধর্ষণ করা অনেকটা কমে আসবে তাই এই বিষয় সরকারের ভাবা দরকার পুলিশ তো এমনিতেই গোপনে মাসুরা নিয়ে এবেল এবেল চালিয়ে যাচ্ছে এই ব্যবসা,1,0,0.39312765,False
সকালে গেলে ঐ দিন ই দেখাতে পারবেন । সেইটাইতো এই ভিডিওতে দেখালাম,1,0,0.49666017,False
* হিল্লোল ভাইয়া আপনি এত্ত খাওয়া দাওয়ার পরও এত্ত স্লিম কিভাবে ? *,1,0,0.39485183,False
দাদা কোরিয়ান র‍্যামেন নুডলস ঢাকা কোথায় পাওয়া যাবে,1,0,0.43541604,False
"তারপর শুধু সাজেক যাচ্ছেন তা না , ওইখান এ গিয়ে আপনি যেইখানে যেতে চাইবেন ওইখানেই নিয়ে যাবে ",1,0,0.39280018,False
আহামরি কিছু না । তবে খাবারের প্রেজেন্টেশান ক্লাসি,1,0,0.5496288,False
কাকরা মোহাসয় কেন বলেন ? ভাল লাগেনা ,0,1,0.40833727,False
বাইয়া মোনাইল নাম্বার দিয়ে দিলে ভালো হতো তাহলে জাইতাম,1,0,0.3611041,False
এই রানা ত এফবিতে পুরাই ভাইরাল হয়ে গেসে,1,0,0.37714016,False
ক্যামেরার নাম এবং মডেল জানালে হ্যাল্প হবে ব্রো,1,0,0.62116003,False
বস আমি একটা জিনিস বুঝতে পারতেছি না আপনি বেশি দেখি কলকাতার ভিডিও আপলোড দেন বাংলাদেশের এতগুলা জেলা থাকতে আপনি ভিডিও বানাতে পারছেন না কারণ কি একটু বলবেন প্লিজ,1,0,0.43908647,False
ঈশ্বর তার একদিক নিয়ে গিয়ে তা অন্য দিক দিয়ে পুষিয়ে দিয়েছে ,1,0,0.41456264,False
আমা‌দের এলাকা‌তে এটা‌কে ধাপরা ব‌লে কিন্তু এখা‌নে পাতলা বে‌শি,1,0,0.4490098,False
লিপু ভাইয়ার আমার বউ এর ছবি তুলতেছিলাম কথাটা জোস ছিলো,1,0,0.43035248,False
আরো আরো আরো আরো আরো আরো ভিডিও চাই চাই । চাই,1,0,0.580491,False
ভাই অখানে মোবাইল নেটওয়ার্কের সিগনাল কেমন পাইসেন ? কোন সিমে থ্রিজি কাজ করে,1,0,0.5248033,False
এই পৃথিবীতে খাওয়াটাই হচ্ছে চরম সত্য,1,0,0.51350296,False
মাংসের অব্যাহত মূল্যবৃদ্ধিতে আসলেই সবার নাভিশ্বাস উঠে যাচ্ছে,1,0,0.4546563,False
খাই দাই । কম মানেই নতুন কিছু । খালেদ সাইফুল্লা ভাই ও তাদের টিম সবসময় বিশ্ময়কর বস্তু নিয়ে সবার সামনে আসে,1,0,0.38814673,False
কিছু প্রশ্ন ছিলো ভাই । নর্থ সিকিমে যাওয়ার পারমিশন পেতে 10 - 11 টা বাজলেও ছাঙ্গু লেক যাওয়ার পারমিশন এতো সকালে কেমনে পেলেন ? ছাঙ্গু লেকের পারমিট কয়টায় পেয়েছিলেন ? আর কয়টায় ছাঙ্গু লেক থেকে গ্যাংটক পৌঁছেছিলেন,1,0,0.3972635,False
লেবুচুর খাওয়া দেখে জিব্বায় পানি আসছে কার কার ? লাইক দিয়া জিব্বাহ দেখাও,1,0,0.41652426,False
তাইফের প্রতিবা অনেক অাগে সোসাল জগতে ভাইরাল হয়েছে,1,0,0.3659703,False
"রসের রশিক বাঙ্গালি শুধু মাত্র মিষ্টি খেয়েই নয় , খাইয়েও তৃপ্তি পায় ",1,0,0.3528411,False
ভাই হোটেলের ভাড়াটা কি পার নাইট 1500 রুপি,1,0,0.5338693,False
দাদা আপনি একবার । লালটুস গোলবাড়ি আর আরসালান ট্রাই করতে পারেন,1,0,0.4170644,False
ভাই । আপনি একটা জিনিস ? বলতেই হবে ♪♪♪,1,0,0.44111508,False
"কেন আমরা বাংলা ইংরেজী বাংলিশ মিলিয়ে কথা বলি । এরা বলছে আমরা তাদের অনুকরণ করছি কি বিস্রি ব্যাপার । এই প্রবনতা বাংলাদেশ , ইন্ডিয়াতে বেশি ",1,0,0.438125,False
ভাই কিভাবে যেতে হবে এটা কোথায,1,0,0.5066422,False
"খুধায় পেটটা পুড়ে গেল , মনে হচ্ছে এখনই ঝাপিয়ে পড়ি বটতলায় ",1,0,0.45833877,False
এক মাস । সেহরি খাইয়া রুজা রাকা । সুজা আমি রানা হারা বচর সেহরি চারাই রুজা পুরাই । আগুন ,1,0,0.34818307,False
"আদনান ভাই , জিহবা এ জলে এসে পড়ল ",1,0,0.35948208,False
"প্রেগন্যান্সির​ জন্য যখন কোনো রকম খাবার‌ই মুখে তুলতে পারছিনা , এই ভিডিও দেখে তাও কোলকাতার কচুরি কে মিস করছি খুব ",1,0,0.36112753,False
"মাঝেমধ্যে জাই বোবার বিরিয়ানি খেতে , খুব টেস্টি ",1,0,0.3620149,False
"আমি তোমারে ছোট ভাই হিসাবে দোয়া কইরা দিলাম , তোমার উদ্দেশ্য যদি থাকে ফেমাস হওয়ার জন্য , তাহলে বিচার আল্লায় করবে ",1,0,0.37629628,False
ভাই এরকম ফুড রিভিউ বাংলাদেশ থেকে পাব খুব অবাক হলাম,1,0,0.35323226,False
আমাদের ঘর নাই সেকথা কে বলবে.,1,0,0.49920002,False
